booking_id,customer_name,no_of_ppl,no_of_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,date,total_price
HWA08610,Sarah Jackson,4,3,1,0,Family Room,6/2/2024,690
HWA08611,Cynthia Young,1,3,1,0,Single Room,6/14/2024,240
HWA08612,Kenneth Robinson,1,3,1,0,Single Room,6/14/2024,240
HWA08613,Rebecca Johnson,1,3,0,0,Single Room,5/10/2024,150
HWA08614,Joan Smith,1,4,1,0,Single Room,10/12/2024,320
HWA08615,Donna Green,1,3,1,0,Single Room,8/6/2023,240
HWA08616,Joan Thomas,1,1,1,0,Single Room,11/27/2024,80
HWA08617,Carol Williams,1,5,1,0,Single Room,12/25/2023,400
HWA08618,Samuel Robinson,1,1,1,1,Deluxe Room,5/14/2024,180
HWA08619,Ruth Hernandez,1,5,0,0,Single Room,6/28/2024,250
HWA08620,Elizabeth Miller,1,4,1,0,Single Room,5/4/2024,320
HWA08621,Jason Walker,4,4,1,0,Family Room,10/25/2023,920
HWA08622,Sharon Miller,3,2,1,0,Deluxe Room,9/2/2024,360
HWA08623,Robert Lewis,1,1,1,0,Single Room,6/17/2024,80
HWA08624,Henry Taylor,1,3,1,0,Single Room,4/28/2024,240
HWA08625,Dennis Green,1,2,0,0,Single Room,2/12/2024,100
HWA08626,Emma Green,1,2,1,0,Single Room,9/26/2024,160
HWA08627,Sarah Martinez,1,2,1,0,Single Room,6/3/2024,160
HWA08628,Brian King,1,2,1,0,Deluxe Room,10/3/2024,360
HWA08629,Anthony Hill,1,3,1,0,Single Room,11/1/2024,240
HWA08630,Deborah Taylor,1,3,1,0,Single Room,11/28/2024,240
HWA08631,Scott Davis,1,2,1,0,Single Room,12/2/2024,160
HWA08632,Jason Miller,1,3,1,0,Single Room,9/30/2023,240
HWA08633,Melissa Green,1,2,1,0,Single Room,12/9/2024,160
HWA08634,Joan King,1,1,1,0,Single Room,12/4/2024,80
HWA08635,Frank Adams,1,3,1,0,Single Room,12/29/2024,240
HWA08636,Raymond Martin,1,3,1,0,Single Room,8/31/2023,240
HWA08637,Shirley Scott,3,3,1,0,Deluxe Room,7/18/2024,540
HWA08638,Nancy Hall,1,1,0,0,Single Room,5/29/2024,50
HWA08639,Cynthia Clark,1,5,1,0,Single Room,8/20/2024,400
HWA08640,Cynthia Smith,1,2,1,0,Single Room,4/17/2024,160
HWA08641,Christopher Hernandez,1,2,1,0,Single Room,6/3/2024,160
HWA08642,Kenneth Wright,1,2,1,0,Single Room,5/22/2024,160
HWA08643,Joseph Miller,1,2,1,0,Single Room,1/10/2024,160
HWA08644,Emily Flores,1,4,0,0,Single Room,4/27/2024,200
HWA08645,Jerry Johnson,1,4,0,0,Single Room,10/5/2024,200
HWA08646,Raymond Garcia,1,1,0,0,Single Room,3/5/2024,50
HWA08647,Dennis Hall,1,5,1,0,Single Room,9/5/2024,400
HWA08648,Dennis Anderson,1,3,1,0,Single Room,10/1/2023,240
HWA08649,Gregory Hall,1,1,1,0,Single Room,6/9/2024,80
HWA08650,Henry Johnson,3,3,1,0,Deluxe Room,6/27/2024,540
HWA08651,Andrew Davis,1,2,1,0,Single Room,3/25/2024,160
HWA08652,Shirley Scott,3,1,1,0,Deluxe Room,10/22/2024,180
HWA08653,Samuel Davis,1,3,1,0,Single Room,10/6/2024,240
HWA08654,Joan Harris,1,2,1,0,Single Room,10/2/2023,160
HWA08655,Thomas Flores,1,1,1,0,Single Room,10/23/2024,80
HWA08656,Matthew Lewis,1,5,1,0,Single Room,11/14/2024,400
HWA08657,Christopher Thompson,2,2,1,0,Deluxe Room,8/17/2024,360
HWA08658,Aaron Moore,1,2,1,0,Single Room,1/30/2024,160
HWA08659,Joshua Rodriguez,1,1,1,0,Single Room,7/30/2024,80
HWA08660,Christopher Wright,1,1,1,0,Single Room,10/29/2024,80
HWA08661,Ryan Walker,1,3,1,0,Single Room,9/21/2024,240
HWA08662,Gregory Lopez,1,2,1,0,Single Room,8/10/2024,160
HWA08663,Donald White,1,4,1,0,Single Room,5/17/2024,320
HWA08664,Raymond Hall,4,5,1,0,Family Room,9/18/2024,1150
HWA08665,Michael Williams,1,3,1,0,Single Room,4/21/2024,240
HWA08666,James Hernandez,3,7,1,0,Deluxe Room,8/16/2024,1260
HWA08667,Matthew Anderson,1,2,1,0,Single Room,6/2/2024,160
HWA08668,Matthew Hernandez,1,3,1,0,Single Room,11/17/2023,240
HWA08669,David Harris,1,3,1,0,Single Room,12/8/2024,240
HWA08670,Judith Hall,3,1,1,0,Family Room,4/11/2024,230
HWA08671,Rebecca Robinson,2,4,1,0,Deluxe Room,3/2/2024,720
HWA08672,William Miller,1,1,1,1,Single Room,4/1/2024,80
HWA08673,Patricia Wilson,1,3,1,0,Single Room,5/13/2024,240
HWA08674,Ruth Lee,1,2,0,0,Single Room,3/10/2024,100
HWA08675,Raymond Wright,1,3,0,0,Single Room,5/17/2024,150
HWA08676,Henry Wright,1,1,1,0,Single Room,4/6/2024,80
HWA08677,Amanda Martin,3,2,1,0,Deluxe Room,5/13/2024,360
HWA08678,Amanda Martin,1,4,1,0,Single Room,10/31/2023,320
HWA08679,Donna Davis,2,11,1,0,Deluxe Room,2/25/2024,1980
HWA08680,Samuel White,1,1,1,0,Single Room,4/24/2024,80
HWA08681,Lisa Perez,1,4,1,0,Single Room,6/22/2024,320
HWA08682,Julie Clark,1,2,1,0,Single Room,5/7/2024,160
HWA08683,Melissa Torres,1,1,1,0,Single Room,6/4/2024,80
HWA08684,Donald Wilson,5,4,1,0,Family Room,10/11/2024,920
HWA08685,Ronald Hill,1,1,0,0,Single Room,12/5/2024,50
HWA08686,Sarah Young,1,2,1,0,Single Room,8/12/2024,160
HWA08687,Ryan Lopez,3,4,1,0,Family Room,9/5/2024,920
HWA08688,Joseph Clark,1,2,1,0,Single Room,3/25/2024,160
HWA08689,Elizabeth Johnson,1,2,1,0,Single Room,10/2/2023,160
HWA08690,Raymond Walker,1,1,0,0,Single Room,1/21/2024,50
HWA08691,Paul Flores,1,2,1,0,Single Room,8/12/2024,160
HWA08692,Brian Hall,3,3,1,0,Deluxe Room,9/15/2024,540
HWA08693,Deborah Martin,1,3,1,0,Single Room,5/31/2024,240
HWA08694,Peter Miller,3,3,1,0,Deluxe Room,7/28/2024,540
HWA08695,Shirley Lewis,1,1,0,0,Single Room,6/26/2024,50
HWA08696,Timothy Wright,1,2,1,0,Deluxe Room,11/25/2024,360
HWA08697,Sandra Martinez,1,2,0,0,Single Room,7/16/2024,100
HWA08698,Thomas Adams,1,3,1,0,Single Room,11/22/2023,240
HWA08699,Aaron Johnson,1,4,1,0,Single Room,9/21/2024,320
HWA08700,Donna Williams,1,5,0,0,Single Room,8/27/2024,250
HWA08701,Thomas Adams,2,3,1,0,Deluxe Room,5/22/2024,540
HWA08702,Joshua Clark,1,1,1,0,Single Room,4/25/2024,80
HWA08703,Daniel Thompson,1,5,1,0,Single Room,7/26/2024,400
HWA08704,Jerry White,1,2,1,0,Single Room,4/24/2024,160
HWA08705,Jason Rodriguez,1,5,0,0,Single Room,8/19/2024,250
HWA08706,Michael Walker,1,1,1,0,Single Room,11/26/2024,80
HWA08707,Judith Harris,1,1,1,0,Single Room,3/12/2024,80
HWA08708,Emma Moore,1,11,1,0,Single Room,8/30/2024,880
HWA08709,Judith Robinson,1,2,1,0,Single Room,9/16/2024,160
HWA08710,Michelle Moore,5,1,1,0,Family Room,7/6/2024,230
HWA08711,Anthony Williams,1,3,0,0,Single Room,1/1/2024,150
HWA08712,Christopher Scott,2,1,1,0,Deluxe Room,5/27/2024,180
HWA08713,George Robinson,1,1,1,0,Single Room,2/4/2024,80
HWA08714,Karen Torres,1,1,1,0,Single Room,2/14/2024,80
HWA08715,Christopher King,2,2,1,0,Deluxe Room,6/3/2024,360
HWA08716,Daniel Jones,2,1,1,0,Deluxe Room,12/26/2024,180
HWA08717,Linda Torres,1,3,1,0,Single Room,6/20/2024,240
HWA08718,Carol Taylor,1,2,1,0,Single Room,8/14/2023,160
HWA08719,Julie Walker,1,4,1,0,Single Room,12/30/2023,320
HWA08720,Linda Lopez,1,2,1,0,Single Room,9/19/2024,160
HWA08721,Stephanie Wright,1,4,1,0,Single Room,9/28/2024,320
HWA08722,Margaret Thomas,1,2,1,0,Single Room,11/19/2023,160
HWA08723,Frank Martin,1,1,0,0,Single Room,11/2/2024,50
HWA08724,Deborah Garcia,1,1,0,0,Single Room,2/15/2024,50
HWA08725,Daniel Wright,1,3,1,0,Single Room,3/3/2024,240
HWA08726,Paul Perez,1,3,1,0,Single Room,6/9/2024,240
HWA08727,Judith Lewis,1,3,1,0,Single Room,9/13/2023,240
HWA08728,Michelle King,1,4,0,0,Single Room,8/22/2024,200
HWA08729,Gregory Rodriguez,1,1,1,0,Single Room,12/27/2024,80
HWA08730,Scott Thompson,3,2,1,0,Deluxe Room,7/26/2024,360
HWA08731,Jennifer Scott,1,3,1,0,Single Room,3/16/2024,240
HWA08732,Timothy Hall,1,2,1,0,Single Room,3/2/2024,160
HWA08733,Rebecca Walker,1,2,1,0,Single Room,6/24/2024,160
HWA08734,Emma Torres,1,2,1,0,Deluxe Room,2/5/2024,360
HWA08735,Sarah Clark,1,2,1,0,Single Room,11/11/2024,160
HWA08736,Deborah Jones,1,1,0,0,Single Room,11/10/2024,50
HWA08737,Andrew King,1,3,1,0,Single Room,8/18/2023,240
HWA08738,Mark Taylor,1,2,1,0,Single Room,2/26/2024,160
HWA08739,Lisa Wilson,1,1,1,0,Single Room,12/19/2024,80
HWA08740,Susan Lee,1,3,1,0,Single Room,9/22/2024,240
HWA08741,Timothy Jones,1,3,1,0,Single Room,11/3/2024,240
HWA08742,Sarah Miller,1,3,1,0,Single Room,5/12/2024,240
HWA08743,Timothy Hill,1,3,1,0,Single Room,10/3/2024,240
HWA08744,Jennifer Torres,1,1,1,0,Single Room,5/2/2024,80
HWA08745,Samuel Jones,1,4,0,0,Single Room,9/9/2024,200
HWA08746,Scott Lopez,1,2,1,0,Single Room,4/11/2024,160
HWA08747,Julie Moore,1,4,0,0,Single Room,7/19/2024,200
HWA08748,Deborah Clark,1,2,1,0,Single Room,6/16/2024,160
HWA08749,Lisa Smith,1,3,1,0,Single Room,7/22/2024,240
HWA08750,Susan Torres,1,3,1,0,Family Room,10/18/2024,690
HWA08751,Emma Jones,1,3,1,0,Single Room,9/5/2024,240
HWA08752,Susan Perez,2,1,1,1,Deluxe Room,6/12/2024,180
HWA08753,Scott Williams,1,4,0,0,Single Room,3/9/2024,200
HWA08754,Thomas Rodriguez,1,2,1,0,Single Room,7/19/2024,160
HWA08755,Dorothy Green,1,3,1,0,Single Room,9/28/2023,240
HWA08756,Carol Lopez,1,1,0,0,Single Room,3/28/2024,50
HWA08757,Kimberly Wright,1,1,0,1,Single Room,9/3/2024,50
HWA08758,Donna Adams,1,2,1,0,Single Room,1/19/2024,160
HWA08759,Linda Robinson,1,3,1,0,Deluxe Room,6/30/2024,540
HWA08760,Steven Robinson,1,2,0,0,Single Room,12/16/2024,100
HWA08761,Sandra Smith,1,2,1,0,Single Room,3/1/2024,160
HWA08762,Ruth Davis,1,2,1,0,Deluxe Room,10/22/2024,360
HWA08763,Susan Walker,1,2,1,0,Single Room,4/19/2024,160
HWA08764,Joseph Thomas,1,2,1,0,Single Room,7/1/2023,160
HWA08765,Margaret Hall,2,4,1,0,Deluxe Room,7/6/2024,720
HWA08766,Ruth Hill,1,3,1,0,Single Room,11/27/2024,240
HWA08767,Joan Flores,3,1,1,0,Deluxe Room,12/19/2023,180
HWA08768,Emily Lopez,1,2,0,0,Single Room,4/1/2024,100
HWA08769,Nancy King,1,1,0,0,Single Room,9/25/2024,50
HWA08770,Kathleen Martin,1,3,1,0,Single Room,5/19/2024,240
HWA08771,John Rodriguez,1,3,1,0,Single Room,8/21/2023,240
HWA08772,Emily Lewis,1,2,1,0,Single Room,4/22/2024,160
HWA08773,Betty Hernandez,1,1,0,0,Single Room,12/18/2024,50
HWA08774,Nancy Lee,1,3,1,0,Single Room,12/27/2024,240
HWA08775,George Martinez,1,3,1,0,Single Room,4/26/2024,240
HWA08776,Charles Harris,1,4,0,0,Single Room,12/24/2024,200
HWA08777,Matthew Robinson,3,1,1,0,Deluxe Room,5/18/2024,180
HWA08778,Peter Taylor,1,1,1,0,Single Room,12/27/2023,80
HWA08779,Emma Flores,1,2,1,0,Deluxe Room,2/12/2024,360
HWA08780,Ronald Flores,4,1,1,0,Family Room,9/24/2024,230
HWA08781,Matthew Scott,1,2,0,0,Single Room,11/18/2024,100
HWA08782,Dorothy Johnson,1,4,1,0,Single Room,11/16/2024,320
HWA08783,Margaret Wright,1,1,1,0,Single Room,2/19/2024,80
HWA08784,Sandra Williams,1,4,1,0,Single Room,7/5/2024,320
HWA08785,Melissa White,4,3,1,1,Family Room,8/22/2024,690
HWA08786,Raymond Johnson,1,2,1,0,Single Room,6/17/2024,160
HWA08787,Jason Thompson,1,2,1,0,Single Room,5/9/2024,160
HWA08788,Helen Brown,3,3,1,0,Deluxe Room,10/6/2024,540
HWA08789,Jason Miller,1,1,1,0,Single Room,5/21/2024,80
HWA08790,Mark Lee,1,3,1,0,Deluxe Room,4/30/2024,540
HWA08791,Thomas Davis,2,5,1,0,Deluxe Room,5/28/2024,900
HWA08792,Jerry White,1,3,1,0,Single Room,3/24/2024,240
HWA08793,Steven Harris,1,1,1,0,Single Room,10/29/2023,80
HWA08794,Matthew Adams,1,2,1,0,Deluxe Room,10/14/2024,360
HWA08795,Frank Thompson,1,1,1,0,Single Room,2/8/2024,80
HWA08796,Dennis Walker,1,2,1,0,Single Room,11/4/2024,160
HWA08797,Emily Wright,1,1,1,0,Single Room,9/21/2023,80
HWA08798,Joseph Scott,1,1,1,0,Single Room,7/18/2024,80
HWA08799,Mark White,1,1,1,0,Single Room,10/25/2024,80
HWA08800,Emma Hernandez,1,2,0,0,Single Room,7/12/2024,100
HWA08801,Melissa Jackson,3,1,1,1,Deluxe Room,4/24/2024,180
HWA08802,Michael Young,1,1,1,0,Single Room,8/13/2024,80
HWA08803,David Robinson,1,1,1,0,Family Room,8/16/2023,230
HWA08804,Jennifer Davis,1,3,1,0,Single Room,9/29/2024,240
HWA08805,Laura Martinez,1,1,1,0,Single Room,8/25/2024,80
HWA08806,Nancy Young,1,2,0,0,Single Room,2/28/2024,100
HWA08807,Kathleen Lee,1,1,0,0,Single Room,10/29/2024,50
HWA08808,Dorothy Flores,1,2,1,0,Deluxe Room,11/11/2024,360
HWA08809,Edward Moore,1,1,1,0,Deluxe Room,11/14/2023,180
HWA08810,Scott Jackson,1,4,1,0,Single Room,12/5/2024,320
HWA08811,Timothy Lewis,2,1,1,0,Deluxe Room,8/27/2024,180
HWA08812,Jeffrey Anderson,1,3,1,0,Single Room,10/8/2023,240
HWA08813,David Adams,1,4,1,0,Single Room,2/27/2024,320
HWA08814,Henry Hill,1,3,1,0,Single Room,8/31/2024,240
HWA08815,Gregory Perez,1,3,1,0,Single Room,5/19/2024,240
HWA08816,Amanda Smith,1,1,1,0,Deluxe Room,10/25/2023,180
HWA08817,Jerry Garcia,2,2,1,0,Deluxe Room,9/23/2024,360
HWA08818,William Jones,1,2,0,0,Single Room,9/9/2024,100
HWA08819,Kenneth Robinson,3,4,1,0,Deluxe Room,3/9/2024,720
HWA08820,Raymond Jones,3,1,1,0,Deluxe Room,4/3/2024,180
HWA08821,George Robinson,1,2,1,0,Single Room,11/12/2024,160
HWA08822,Michael Flores,1,1,1,0,Single Room,10/15/2024,80
HWA08823,Dorothy Moore,3,3,1,0,Family Room,2/17/2024,690
HWA08824,Ryan Harris,1,2,1,0,Single Room,7/18/2024,160
HWA08825,Shirley Perez,1,1,1,0,Single Room,12/11/2024,80
HWA08826,Betty Flores,1,3,1,0,Single Room,10/11/2024,240
HWA08827,Brian Rodriguez,1,3,1,0,Single Room,10/1/2023,240
HWA08828,Jessica Garcia,1,2,1,0,Single Room,9/14/2023,160
HWA08829,Kevin Williams,1,2,1,0,Single Room,9/5/2024,160
HWA08830,Ashley Taylor,1,3,0,0,Single Room,5/8/2024,150
HWA08831,Elizabeth Torres,1,1,0,0,Single Room,10/17/2024,50
HWA08832,Shirley Lewis,1,3,1,0,Single Room,3/23/2024,240
HWA08833,Shirley Smith,1,2,0,0,Single Room,7/1/2024,100
HWA08834,Scott Walker,2,5,1,0,Deluxe Room,7/30/2024,900
HWA08835,Donna Taylor,1,1,1,0,Single Room,11/11/2024,80
HWA08836,Andrew White,1,2,1,0,Single Room,12/4/2023,160
HWA08837,Joshua Harris,1,1,0,0,Single Room,12/3/2024,50
HWA08838,Kimberly Scott,1,2,0,0,Single Room,5/22/2024,100
HWA08839,Henry Perez,1,1,0,0,Single Room,8/21/2024,50
HWA08840,Elizabeth Garcia,1,5,1,0,Single Room,9/5/2024,400
HWA08841,Brian White,1,2,1,0,Single Room,5/20/2024,160
HWA08842,Henry Rodriguez,1,1,0,0,Single Room,8/6/2024,50
HWA08843,Laura Lee,1,1,0,0,Single Room,5/21/2024,50
HWA08844,Margaret Wright,3,2,1,0,Deluxe Room,9/23/2024,360
HWA08845,Steven Williams,1,1,1,0,Single Room,9/21/2024,80
HWA08846,Mark Anderson,1,2,1,0,Single Room,8/14/2023,160
HWA08847,Stephanie Williams,1,2,1,0,Single Room,5/13/2024,160
HWA08848,Judith Jones,1,1,1,0,Deluxe Room,8/27/2024,180
HWA08849,Emma Miller,1,3,1,0,Single Room,3/24/2024,240
HWA08850,Kathleen Wilson,1,5,1,0,Single Room,1/16/2024,400
HWA08851,Sharon Young,3,2,1,0,Deluxe Room,10/16/2023,360
HWA08852,John Torres,1,1,1,0,Deluxe Room,8/8/2024,180
HWA08853,Jerry Anderson,1,3,1,0,Single Room,11/1/2024,240
HWA08854,John Wright,3,2,1,0,Deluxe Room,5/27/2024,360
HWA08855,Robert Anderson,1,1,1,0,Single Room,9/26/2024,80
HWA08856,Ryan Clark,1,1,1,0,Deluxe Room,5/27/2024,180
HWA08857,Linda Scott,1,3,1,0,Single Room,1/4/2024,240
HWA08858,Betty King,1,1,1,0,Single Room,8/20/2024,80
HWA08859,Mary Scott,1,1,1,0,Single Room,11/7/2024,80
HWA08860,Christopher Rodriguez,1,2,0,0,Single Room,11/19/2024,100
HWA08861,Kevin Wilson,1,1,1,0,Single Room,4/2/2024,80
HWA08862,Edward Brown,1,2,0,0,Single Room,10/18/2024,100
HWA08863,Karen Davis,1,2,1,0,Deluxe Room,12/30/2024,360
HWA08864,Sharon Young,1,3,1,0,Single Room,3/3/2024,240
HWA08865,John Brown,3,1,1,0,Deluxe Room,11/8/2023,180
HWA08866,Brian Thompson,2,2,1,0,Family Room,3/20/2024,460
HWA08867,Susan Jackson,2,3,1,0,Deluxe Room,5/19/2024,540
HWA08868,Scott Harris,1,1,1,0,Single Room,4/6/2024,80
HWA08869,Donald Jones,3,3,1,0,Deluxe Room,11/17/2024,540
HWA08870,Steven Wilson,1,2,1,0,Single Room,10/2/2023,160
HWA08871,Jeffrey Davis,2,1,1,0,Deluxe Room,10/8/2024,180
HWA08872,Betty Martin,1,2,1,0,Single Room,10/14/2024,160
HWA08873,Robert Green,1,3,1,0,Single Room,11/24/2024,240
HWA08874,Ashley Taylor,1,1,1,0,Single Room,7/30/2024,80
HWA08875,Ronald Williams,1,1,1,0,Single Room,2/2/2024,80
HWA08876,Gregory Harris,1,2,1,0,Single Room,8/18/2024,160
HWA08877,Shirley Torres,1,1,0,0,Single Room,11/6/2024,50
HWA08878,Amanda Lee,1,5,0,0,Single Room,10/3/2024,250
HWA08879,Sandra Torres,3,2,1,0,Deluxe Room,10/12/2024,360
HWA08880,Joshua Jones,1,3,1,0,Family Room,9/30/2024,690
HWA08881,Joseph Lee,1,2,1,0,Single Room,11/30/2024,160
HWA08882,Helen Wilson,1,2,1,0,Single Room,8/14/2023,160
HWA08883,Aaron Taylor,1,1,1,0,Single Room,11/12/2024,80
HWA08884,Donald Clark,1,2,1,0,Single Room,3/23/2024,160
HWA08885,Joshua Hill,1,1,1,0,Single Room,12/22/2024,80
HWA08886,George Flores,1,1,1,0,Single Room,11/29/2024,80
HWA08887,Betty Thompson,1,2,1,0,Deluxe Room,8/21/2024,360
HWA08888,Laura Flores,1,1,1,0,Single Room,8/27/2024,80
HWA08889,Peter Taylor,1,2,1,0,Single Room,7/1/2023,160
HWA08890,Dennis Williams,2,2,1,0,Deluxe Room,6/3/2024,360
HWA08891,Rebecca Harris,1,1,1,0,Single Room,2/19/2024,80
HWA08892,Edward Johnson,1,2,1,0,Single Room,3/12/2024,160
HWA08893,Mark Moore,3,2,1,1,Deluxe Room,9/16/2024,360
HWA08894,Julie Lopez,1,2,1,0,Deluxe Room,8/26/2024,360
HWA08895,Nancy Jackson,1,2,0,0,Single Room,5/29/2024,100
HWA08896,George Anderson,1,2,1,0,Single Room,6/17/2024,160
HWA08897,Ruth Adams,1,3,1,0,Single Room,3/31/2024,240
HWA08898,Patricia Jackson,1,1,0,0,Single Room,7/11/2024,50
HWA08899,Paul Young,1,3,0,0,Single Room,3/23/2024,150
HWA08900,Brian Hill,1,2,1,0,Single Room,5/7/2024,160
HWA08901,Matthew Thompson,1,2,1,0,Single Room,4/14/2024,160
HWA08902,Carol Thompson,1,3,1,0,Single Room,10/9/2024,240
HWA08903,Daniel Flores,1,1,1,1,Single Room,6/23/2024,80
HWA08904,Michelle Taylor,1,4,0,0,Single Room,2/10/2024,200
HWA08905,Ruth Adams,1,1,0,0,Single Room,3/19/2024,50
HWA08906,Helen Hill,1,2,1,0,Single Room,5/16/2024,160
HWA08907,Joshua Jones,1,3,1,0,Single Room,8/19/2024,240
HWA08908,Rebecca Hall,3,3,1,0,Family Room,10/3/2024,690
HWA08909,Emily Brown,3,2,1,0,Deluxe Room,4/14/2024,360
HWA08910,Betty Smith,1,5,1,0,Single Room,7/25/2024,400
HWA08911,Kevin Smith,2,2,1,0,Family Room,10/7/2024,460
HWA08912,Anthony Hernandez,2,3,1,0,Family Room,2/21/2024,690
HWA08913,Kenneth Taylor,1,3,1,0,Deluxe Room,10/13/2024,540
HWA08914,Lisa Thomas,1,1,1,0,Single Room,1/2/2024,80
HWA08915,Dorothy Allen,1,2,1,0,Single Room,4/1/2024,160
HWA08916,David White,1,3,1,0,Single Room,6/30/2024,240
HWA08917,Cynthia Jackson,1,2,0,0,Single Room,6/26/2024,100
HWA08918,Donna Taylor,1,1,1,0,Single Room,4/17/2024,80
HWA08919,Anthony Wilson,1,3,1,0,Deluxe Room,4/28/2024,540
HWA08920,Nancy Flores,1,2,1,0,Single Room,8/24/2024,160
HWA08921,Deborah Davis,2,3,1,0,Family Room,3/1/2024,690
HWA08922,Donna Thompson,1,1,1,0,Deluxe Room,3/2/2024,180
HWA08923,Emma Moore,1,3,1,0,Single Room,11/2/2024,240
HWA08924,Linda Brown,3,5,1,0,Deluxe Room,10/15/2024,900
HWA08925,Rebecca Lopez,1,1,1,0,Single Room,2/16/2024,80
HWA08926,Kenneth Lopez,1,1,1,0,Single Room,1/30/2024,80
HWA08927,Mary Wilson,1,3,1,0,Single Room,2/7/2024,240
HWA08928,Donna Flores,1,4,1,0,Deluxe Room,6/29/2024,720
HWA08929,Elizabeth Hall,1,2,1,0,Single Room,6/5/2024,160
HWA08930,David Green,1,1,1,0,Single Room,10/18/2023,80
HWA08931,Joseph Robinson,1,2,1,0,Single Room,3/20/2024,160
HWA08932,George Clark,1,2,1,0,Family Room,7/20/2024,460
HWA08933,Ryan Walker,3,4,1,0,Deluxe Room,3/29/2024,720
HWA08934,Helen Robinson,1,1,1,0,Single Room,6/8/2024,80
HWA08935,Jason Young,1,1,0,0,Single Room,9/25/2024,50
HWA08936,John White,1,1,1,0,Deluxe Room,10/15/2024,180
HWA08937,Mark Robinson,1,5,0,0,Single Room,11/1/2024,250
HWA08938,William Jackson,1,3,1,0,Single Room,8/11/2024,240
HWA08939,Brian Rodriguez,1,2,1,0,Single Room,9/4/2023,160
HWA08940,Donald Martin,4,1,1,0,Family Room,8/13/2024,230
HWA08941,Andrew Walker,1,3,1,0,Deluxe Room,11/6/2024,540
HWA08942,Michelle Robinson,1,1,0,0,Single Room,8/28/2024,50
HWA08943,Laura Green,1,1,1,0,Single Room,12/31/2024,80
HWA08944,Emily Lopez,1,1,1,0,Single Room,8/20/2023,80
HWA08945,Scott Taylor,1,2,1,0,Single Room,12/14/2023,160
HWA08946,Helen Clark,1,2,1,0,Single Room,11/11/2024,160
HWA08947,Joan Hall,1,3,1,0,Single Room,8/25/2024,240
HWA08948,Frank Perez,3,4,1,0,Deluxe Room,9/17/2024,720
HWA08949,Patricia Anderson,1,2,1,0,Single Room,9/22/2023,160
HWA08950,Amanda Davis,1,3,0,0,Single Room,5/17/2024,150
HWA08951,Anthony Torres,1,1,1,1,Single Room,10/13/2024,80
HWA08952,Sandra Flores,1,2,1,0,Single Room,7/21/2024,160
HWA08953,Amanda Clark,1,3,1,0,Single Room,10/18/2023,240
HWA08954,Ryan Jackson,1,4,1,0,Single Room,3/29/2024,320
HWA08955,Henry Young,3,1,1,0,Deluxe Room,3/6/2024,180
HWA08956,Nancy Hill,1,1,1,0,Single Room,9/12/2024,80
HWA08957,Brian Torres,1,1,1,1,Single Room,5/30/2024,80
HWA08958,Melissa Brown,1,2,0,0,Single Room,5/31/2024,100
HWA08959,Charles Scott,2,3,1,0,Double Room,11/8/2023,390
HWA08960,Mary Martinez,1,3,1,0,Single Room,7/13/2024,240
HWA08961,Dorothy Anderson,2,3,1,0,Family Room,10/27/2023,690
HWA08962,Nancy Jackson,1,2,1,0,Single Room,10/28/2024,160
HWA08963,Samuel Robinson,1,1,1,0,Single Room,11/21/2024,80
HWA08964,Daniel Robinson,1,3,0,0,Single Room,10/29/2024,150
HWA08965,Ashley Walker,1,3,1,0,Single Room,7/13/2024,240
HWA08966,Samuel Jackson,1,1,0,0,Single Room,8/21/2024,50
HWA08967,Mary Torres,2,2,1,0,Family Room,8/17/2024,460
HWA08968,Emma Young,2,5,1,0,Deluxe Room,12/27/2024,900
HWA08969,Edward Wright,1,2,1,0,Single Room,8/14/2023,160
HWA08970,Michelle Hall,1,1,1,0,Single Room,9/25/2024,80
HWA08971,Jeffrey King,2,3,1,0,Deluxe Room,12/1/2024,540
HWA08972,Elizabeth Green,1,3,0,0,Single Room,11/24/2024,150
HWA08973,Julie Young,1,5,1,0,Single Room,12/20/2024,400
HWA08974,Jason Wright,1,2,0,0,Single Room,12/2/2024,100
HWA08975,Joan Young,1,5,1,0,Single Room,12/17/2024,400
HWA08976,Margaret Anderson,1,3,1,0,Deluxe Room,5/6/2024,540
HWA08977,Deborah Smith,3,2,1,0,Deluxe Room,5/27/2024,360
HWA08978,Edward Clark,1,3,0,0,Single Room,6/9/2024,150
HWA08979,Mark Thompson,1,2,1,0,Single Room,10/21/2024,160
HWA08980,Brian Anderson,3,2,0,1,Family Room,8/7/2023,400
HWA08981,Joan Harris,2,4,1,0,Deluxe Room,3/29/2024,720
HWA08982,Jeffrey White,1,2,1,0,Single Room,5/20/2024,160
HWA08983,Steven Hernandez,1,1,1,0,Single Room,5/21/2024,80
HWA08984,Raymond Garcia,1,2,1,0,Single Room,11/13/2023,160
HWA08985,Andrew Jackson,1,2,1,0,Single Room,5/20/2024,160
HWA08986,Deborah Lewis,1,2,1,0,Single Room,1/19/2024,160
HWA08987,Mary Lee,1,2,1,0,Single Room,5/20/2024,160
HWA08988,Stephanie Miller,1,1,1,0,Single Room,9/17/2024,80
HWA08989,Sandra Clark,3,3,1,0,Deluxe Room,8/21/2024,540
HWA08990,Susan Hill,1,2,1,0,Deluxe Room,11/13/2023,360
HWA08991,Linda Davis,2,2,1,0,Deluxe Room,10/22/2023,360
